objectid;arrondissement;n_sq_evp;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
2163;19;319;447.30323753632877;186.23170817710846;"{""coordinates"": [[[2.386053218805128, 48.87640525995789], [2.3860171781820974, 48.876150176517825], [2.3859754253942773, 48.876150195289384], [2.385939989491976, 48.875641838546564], [2.385884604785116, 48.87564319751014], [2.385884606527749, 48.87564432168487], [2.3858846069070174, 48.87564544585259], [2.3859140315630984, 48.876106100873066], [2.385955241628385, 48.876420759243395], [2.3860268065764174, 48.87640892507346], [2.386053218805128, 48.87640525995789]]], ""type"": ""Polygon""}";48.876079565462135, 2.385956110867273
2189;16;24;5209.112862104975;444.93622989444424;"{""coordinates"": [[[2.2812189941448486, 48.870254657954916], [2.2812174147031192, 48.87025155021941], [2.2811092892178317, 48.87003656754], [2.2811059851004254, 48.870037321133765], [2.281042227441265, 48.8699103379569], [2.281068646306514, 48.869904238085034], [2.2809869917336107, 48.86978307766072], [2.2808736525427187, 48.869804379512445], [2.2808140557955325, 48.86976690446409], [2.2806592379391173, 48.869551423959145], [2.280810094911224, 48.86950182673146], [2.280787143375663, 48.86945586795258], [2.280876634176633, 48.86942724790238], [2.2808655933404403, 48.86939661093688], [2.280981501845159, 48.869362241712], [2.2810079154124594, 48.86936035796295], [2.281146565916424, 48.86955931976284], [2.2812232524304106, 48.869552261759], [2.281045460130282, 48.869309581472855], [2.28104375860958, 48.869306629485436], [2.2810403556480634, 48.86930220134083], [2.281001151173314, 48.86931440742092], [2.280981583776429, 48.86928924573596], [2.28094749060642, 48.869302015816764], [2.2807413856415137, 48.86923594436336], [2.280758465221404, 48.86919977179756], [2.280738877754606, 48.869193649145835], [2.2805165913332366, 48.86912265235395], [2.2801767051194934, 48.86982061703934], [2.2801425470903096, 48.86988973241809], [2.2802328302225425, 48.86991464768033], [2.2803716522820476, 48.869960663812854], [2.2805112900302618, 48.87003913763293], [2.280606636092011, 48.870108035941016], [2.2806764207683607, 48.87017692085209], [2.2807308640729045, 48.870252051227496], [2.280765743030062, 48.870299420781734], [2.280809129347883, 48.87035684038114], [2.2812156482031525, 48.87025537892398], [2.2812189941448486, 48.870254657954916]]], ""type"": ""Polygon""}";48.869764102366254, 2.280685604288273
2627;14;2138;252.37864173263955;95.69674072953123;"{""coordinates"": [[[2.3159851775143108, 48.82711370713834], [2.3159068844688884, 48.82705826141456], [2.3158077848697785, 48.827121013435], [2.3156072747023657, 48.82698036352698], [2.31554853263488, 48.826993139382786], [2.3155519362184878, 48.82699763596884], [2.315551934647148, 48.82700086832632], [2.3155530682981462, 48.82704255291455], [2.315586583106304, 48.82705157032484], [2.3156019788240663, 48.827041671734335], [2.315651242149679, 48.827075242346346], [2.3156659713464003, 48.82707388492853], [2.3157068625545807, 48.82712335808466], [2.315757019791217, 48.827159613012945], [2.31582680169752, 48.827209788347815], [2.3159851775143108, 48.82711370713834]]], ""type"": ""Polygon""}";48.82709954680316, 2.3157732788178493
101;20;100132;577.4715129510158;176.58849441746153;"{""coordinates"": [[[2.4039009404875564, 48.873072374101525], [2.4036044559370913, 48.873761763911524], [2.4036369002765294, 48.87376818131128], [2.4036521196570435, 48.873740551393404], [2.403703480357157, 48.873751531796536], [2.4037864588680393, 48.87360447704697], [2.4037688758296043, 48.87360170855778], [2.4038559281080745, 48.87345378009643], [2.4038369913827413, 48.87345100397569], [2.4039186446130647, 48.873301261586725], [2.4039010719000267, 48.87329759923018], [2.4040020397139408, 48.87311756448282], [2.4039009404875564, 48.873072374101525]]], ""type"": ""Polygon""}";48.87341786210691, 2.403805326592106
296;8;100328;1708.0883560422617;174.20816535607574;"{""coordinates"": [[[2.3127837032634835, 48.87105743749884], [2.31236150729041, 48.87148190846849], [2.3123944542988357, 48.8715166468953], [2.3124749682399073, 48.871600315684034], [2.31252309730172, 48.87164952626093], [2.3130763976489135, 48.87146576813797], [2.3129715173123393, 48.87131989983325], [2.312964407850582, 48.87131140430312], [2.312835873775854, 48.87113076997808], [2.3127837032634835, 48.87105743749884]]], ""type"": ""Polygon""}";48.87139290533377, 2.312714859202721
709;13;100762;5118.893362869106;614.3997772410384;"{""coordinates"": [[[[2.344282239714785, 48.823987309349604], [2.3442822004017905, 48.82398686124371], [2.3442725546684486, 48.823841806096596], [2.3442725089322183, 48.82384111062638], [2.344354294604052, 48.82383874221307], [2.3443522344789023, 48.82381106694081], [2.344349401027502, 48.823803078416866], [2.3443290536790706, 48.82374572771876], [2.344329027378219, 48.82374565292615], [2.344262004134826, 48.82375310101788], [2.3442381740345817, 48.82375574942122], [2.3442381061843984, 48.823755729262835], [2.34367458277754, 48.82358926831249], [2.3435340631221018, 48.823547758738975], [2.3432009774702793, 48.82344936436116], [2.343002708138534, 48.823390795016664], [2.343002580578033, 48.823390757441324], [2.3429951442249712, 48.823388554478306], [2.3429466288114384, 48.82337418295856], [2.342946550100512, 48.823374160041595], [2.342979248732039, 48.823843617469], [2.3429822906710425, 48.82388725133621], [2.342984721265338, 48.823921896153735], [2.3432501467358673, 48.82391432710172], [2.343344633688715, 48.82394301811192], [2.343439122118885, 48.82397170815493], [2.343351431748262, 48.824045440661976], [2.3433340793171125, 48.824060001643666], [2.3438085218196876, 48.82430463222916], [2.3438093107426483, 48.82430396112532], [2.3438093906097586, 48.824303892311484], [2.3440252811986024, 48.82441467225934], [2.344061622952334, 48.82438383227585], [2.344158937322517, 48.8243012266277], [2.344236296177575, 48.82423556637222], [2.3442757399089746, 48.8242020667815], [2.3442983439607255, 48.82418287748265], [2.344295572681526, 48.8241527241294], [2.344292800043519, 48.82412257076783], [2.3438803709063505, 48.82413218939033], [2.3438777888810525, 48.824078141485536], [2.3437975831300983, 48.82407961976552], [2.343798159744673, 48.82409159635082], [2.343766508295856, 48.824091979377926], [2.343765308566017, 48.82407962163418], [2.3437216869824544, 48.82408023395676], [2.343698815571342, 48.82371942266164], [2.3438549660316013, 48.82371533387182], [2.343875820403252, 48.82402664308408], [2.3442847905550117, 48.82401625273473], [2.344282239714785, 48.823987309349604]], [[2.3433390899409554, 48.823849478404945], [2.3431815282352404, 48.823853325832715], [2.343162737205238, 48.823558908199175], [2.3431648477762, 48.82355885053984], [2.34316482597741, 48.82355852664383], [2.343244726353134, 48.82355668376575], [2.3433196521186392, 48.823554650729086], [2.343319672805686, 48.82355495483265], [2.34332131321201, 48.82355491707317], [2.3433405548080475, 48.823849427989295], [2.3433390899409554, 48.823849478404945]]]], ""type"": ""MultiPolygon""}";48.82387841280822, 2.3436493314297517
1347;14;101400;440.6020155087447;99.19141401885474;"{""coordinates"": [[[2.336898062194094, 48.82777384136794], [2.3368605435842156, 48.827637523583135], [2.336815650376581, 48.827643196132776], [2.3367953624455513, 48.82757314095495], [2.33683963242825, 48.82756762684473], [2.3368260329527275, 48.8275205797201], [2.3367623031203255, 48.827519124565676], [2.3366954601406515, 48.82752724395623], [2.3366605579500805, 48.82763670229388], [2.3366239522370025, 48.82775199260852], [2.336605345459926, 48.82781157197812], [2.3368274064670724, 48.82778311517584], [2.336898062194094, 48.82777384136794]]], ""type"": ""Polygon""}";48.82767884274272, 2.336750579549284
1858;20;969;195.68999040810212;60.70295369016628;"{""coordinates"": [[[2.4088358232244804, 48.85571161582313], [2.4087344855454735, 48.85572523937757], [2.4087257962278725, 48.85572627295968], [2.4087355011128007, 48.85576125244323], [2.4087524775337665, 48.85581757247934], [2.408737508100775, 48.85581967313418], [2.408761372965508, 48.85587476541931], [2.408832322786167, 48.85592548117136], [2.4089057674055163, 48.8558846035517], [2.4088358232244804, 48.85571161582313]]], ""type"": ""Polygon""}";48.855815441909286, 2.408812776821986
2181;18;582;93.72007686883585;44.59111341213694;"{""coordinates"": [[[2.340997279750033, 48.88537832640268], [2.3409764742425145, 48.885350614183565], [2.34094536109501, 48.885359717704496], [2.3409365172673535, 48.88534735271541], [2.340913585058031, 48.885354178293774], [2.340887349454191, 48.885310194287776], [2.3408123520081077, 48.88533197594375], [2.340808943025297, 48.88533281963164], [2.3408302551458195, 48.88540377709711], [2.340835986735843, 48.88542758420678], [2.340997279750033, 48.88537832640268]]], ""type"": ""Polygon""}";48.88536912708677, 2.3408858680644027
2358;16;1100;418.6948184101682;82.89286095324162;"{""coordinates"": [[[2.27188828529599, 48.85568795687994], [2.271714764717093, 48.855508284413055], [2.271513851507167, 48.85558874129101], [2.2715544736031403, 48.8556321947453], [2.2715987006640947, 48.85568013455095], [2.271649734161084, 48.85573461184412], [2.271687159242496, 48.855775030232934], [2.2717723832076255, 48.85573784326268], [2.271826072442295, 48.85571553220875], [2.27188828529599, 48.85568795687994]]], ""type"": ""Polygon""}";48.855640541099085, 2.2717010066285246
2554;16;863;3573.752534996399;570.2340801708946;"{""coordinates"": [[[[2.26713740306999, 48.8549598521051], [2.2671501798828873, 48.85495929810764], [2.26716380632897, 48.85495986811742], [2.267187681332943, 48.85496570369416], [2.267333743137057, 48.8549269569937], [2.2674918279639478, 48.854886580327566], [2.267542826284808, 48.85496297935074], [2.2675551647951337, 48.854981679742956], [2.2676172199239035, 48.85496358400728], [2.2675637620281126, 48.85488258771694], [2.2675455412436367, 48.854848182649434], [2.267569398723527, 48.854841593370985], [2.2676938014479595, 48.854806189681696], [2.2681488061654784, 48.854677122646784], [2.2683686395584055, 48.854614516136216], [2.2682972331746303, 48.854514288188824], [2.268177937554702, 48.85455236606658], [2.2681770886212256, 48.85455060891888], [2.2681378909345136, 48.85456358259202], [2.2680588398823485, 48.85444817508382], [2.26798641239109, 48.854470261918756], [2.267958360189028, 48.85443047973248], [2.267526336439231, 48.854572276000155], [2.2675152854311835, 48.85455681308523], [2.267442951297589, 48.85457989035966], [2.267435053519848, 48.854579780851225], [2.2674234132711457, 48.85456406249912], [2.2674306027397377, 48.85455532245394], [2.267342002242277, 48.8544321538659], [2.2673343783267077, 48.85442235900615], [2.2673586583375407, 48.85441488288704], [2.267326685054566, 48.854371167014975], [2.267304302594009, 48.85438055329917], [2.267200328823116, 48.854425945901625], [2.2671713522881776, 48.854438363096094], [2.267141525529032, 48.854450570021754], [2.2671525786908133, 48.85446441683427], [2.2671695810437984, 48.854486487867156], [2.2671976552728674, 48.854510321101145], [2.267018692503521, 48.854581171163346], [2.267021244899025, 48.854583420812055], [2.2670186874514844, 48.854584824337955], [2.2669368783115247, 48.854614773743734], [2.266871272725753, 48.85463124381665], [2.2668516810049346, 48.85463270665329], [2.2667750246415688, 48.854632449195535], [2.266751176578695, 48.85463236421456], [2.266764777700043, 48.85465148254198], [2.266821728007783, 48.854733294750375], [2.2668438130896638, 48.85476481957494], [2.2668982850175285, 48.85475224838787], [2.266933194519382, 48.854804829364035], [2.266910071455159, 48.85481297711169], [2.266905938454843, 48.85481273594372], [2.2668820761849497, 48.8548222758649], [2.266813897966655, 48.85484963399671], [2.2667695833592814, 48.85486745220384], [2.2667822356326295, 48.854955069040514], [2.266965404213318, 48.854923284574944], [2.2669554651970985, 48.85490386584018], [2.2670462928939026, 48.85488410297206], [2.2670740086818046, 48.85493362337766], [2.2669815461935476, 48.854952169309236], [2.2670291177801403, 48.855041143108544], [2.2670342422234, 48.85503116910846], [2.2670359589767557, 48.85502238837147], [2.267038525560166, 48.85501374864354], [2.267043647695595, 48.85500539167966], [2.2670496207879745, 48.854997386181914], [2.2670572977688512, 48.85498994332843], [2.267065824848144, 48.85498320358561], [2.2670760544399884, 48.854977027377366], [2.2670862820797177, 48.85497176490703], [2.2670939520552302, 48.85496888896314], [2.267110993907873, 48.85496384090517], [2.267123773867489, 48.854961319127995], [2.26713740306999, 48.8549598521051]], [[2.2672149921254583, 48.854901867925584], [2.267186962648361, 48.85484712214185], [2.267103355333194, 48.85486594274255], [2.2670662169526987, 48.85478780631241], [2.2671096502602204, 48.85477866143208], [2.267225709274884, 48.854754225194526], [2.2672247160926315, 48.8547520669411], [2.26725768516374, 48.85474523853273], [2.267288493586944, 48.854808902298124], [2.267319043104944, 48.854802589680034], [2.267307174495327, 48.85476288755858], [2.267349770974474, 48.854755677389065], [2.267382847950599, 48.854857006768896], [2.267338540815319, 48.85486878242453], [2.2672448133890475, 48.854894720756526], [2.2672149921254583, 48.854901867925584]], [[2.2675680294400897, 48.85476797318722], [2.2676179844499678, 48.85475356720856], [2.267608857502597, 48.85473977270496], [2.2675905088622743, 48.85471204101603], [2.2674799280018125, 48.854744882396496], [2.267465221395228, 48.85472246032812], [2.2674195055935464, 48.85473565917343], [2.267396944304157, 48.85470095139973], [2.2674029092010617, 48.85469933849161], [2.267397809391635, 48.8546911860367], [2.2674012254587663, 48.85468493570633], [2.267425084359721, 48.85467785361482], [2.2674370065449367, 48.85467933680394], [2.267442108117415, 48.8546855223652], [2.2675419900853533, 48.85465666175333], [2.267536888605107, 48.85464998424626], [2.2675420076393484, 48.85464387564297], [2.267571238225101, 48.854634717402135], [2.2676385488709654, 48.85472711785458], [2.2676478982348915, 48.85474089393137], [2.2676751020557897, 48.85477877873181], [2.267589330184366, 48.85480229367965], [2.2675680294400897, 48.85476797318722]]]], ""type"": ""MultiPolygon""}";48.854680190058666, 2.2674702989378956
732;5;100783;345.4654563775966;84.59386217779382;"{""coordinates"": [[[2.350328793217493, 48.838005578361454], [2.3503554516831975, 48.83798539566898], [2.3504135600800145, 48.837941546958184], [2.3504184656569196, 48.837937986025494], [2.350408518510624, 48.83793142239294], [2.350434534953777, 48.83791388303068], [2.350190522714333, 48.83775925078863], [2.3501597201603834, 48.837775248666254], [2.350154678706531, 48.83777255105818], [2.350141324862782, 48.8377821044297], [2.350139795863212, 48.83780147387445], [2.350156710471114, 48.8378110972544], [2.350155544694458, 48.837812152173555], [2.350141413792657, 48.8378231627939], [2.3501326653659693, 48.8378300628711], [2.3500797371350552, 48.8378705022175], [2.3501454247607194, 48.83791102660848], [2.350141277823019, 48.83791405922676], [2.3501647706639712, 48.83792780956056], [2.350179115310566, 48.83791725068211], [2.3502542317228494, 48.83796374316406], [2.350242275907325, 48.83797317193248], [2.350268365752566, 48.83798844189112], [2.350270639553574, 48.83798681199886], [2.3503156675443746, 48.83801551522057], [2.350316573943968, 48.83801482943021], [2.350328793217493, 48.838005578361454]]], ""type"": ""Polygon""}";48.83788783579844, 2.3502573761647625
1106;16;101147;925.6696706789203;141.47177219091293;"{""coordinates"": [[[2.2963935802210096, 48.868863245237364], [2.296369732225587, 48.86884592212648], [2.2963679501027627, 48.86884695669068], [2.2961672624875122, 48.86884892983992], [2.2961695804609263, 48.86895574538126], [2.2961700771034677, 48.868978617786155], [2.2961702593348354, 48.86898702505024], [2.2961732839791815, 48.869126494607954], [2.2961736934132757, 48.86914532843097], [2.296178411660396, 48.86914533009468], [2.29617790470265, 48.86917286150404], [2.2961798432670135, 48.86919183022647], [2.2961827923496463, 48.869204417732504], [2.296186280418079, 48.86921434544304], [2.296190979973213, 48.86922481179084], [2.2961980087804266, 48.869237238020204], [2.2962049040624, 48.86924653104053], [2.296215074259043, 48.86925791810883], [2.2962294575528586, 48.86927117900464], [2.2962472067758783, 48.869284136823964], [2.296289054526519, 48.86925915440583], [2.2963092492886514, 48.869247098684916], [2.29631785824394, 48.869241959170495], [2.2964046335079065, 48.86919015432324], [2.2964682896036486, 48.86915212910935], [2.296532679508439, 48.869113665695274], [2.296410043008936, 48.86902573702617], [2.29646438324895, 48.868991784148704], [2.2965214525128905, 48.86895612683569], [2.2964772299492138, 48.86892400486082], [2.296500770210488, 48.86891011521579], [2.296483758219757, 48.86889738569997], [2.2964969177476875, 48.8688899184292], [2.2964543284078944, 48.868859514801656], [2.2964174282443377, 48.86888056744402], [2.2963935802210096, 48.868863245237364]]], ""type"": ""Polygon""}";48.86903954956426, 2.29631775901657
1713;19;100;101.78054757329201;45.05223706224473;"{""coordinates"": [[[2.405338588595734, 48.877171834051836], [2.4052590062919723, 48.877154855964385], [2.4051918144814843, 48.877293021593836], [2.4052267635975064, 48.87730143129937], [2.40527364544317, 48.87731285547361], [2.405338588595734, 48.877171834051836]]], ""type"": ""Polygon""}";48.87723361959252, 2.40526565090917
1988;15;2129;347.0856781124326;128.93607804122024;"{""coordinates"": [[[2.3031479268973465, 48.827496806774], [2.3031215514282475, 48.82747558242262], [2.3025324366142588, 48.82753273749857], [2.3025519648712174, 48.82760573889083], [2.302388510899605, 48.827621146140466], [2.3024140205075034, 48.82766176161602], [2.3031479268973465, 48.827496806774]]], ""type"": ""Polygon""}";48.82755421574817, 2.3027426730828773
2469;14;2052;855.1800621763525;120.67041469629365;"{""coordinates"": [[[2.309340404992336, 48.829893256320716], [2.309324231984293, 48.829890723812525], [2.3092876220402165, 48.82989738901938], [2.3092544114574776, 48.829914805212745], [2.309228012594418, 48.82993053573539], [2.309218641718131, 48.82994050966205], [2.309237356934733, 48.82996461223118], [2.309247564777573, 48.82997957925797], [2.3092467056568746, 48.82999362975615], [2.309249250373067, 48.83001028112476], [2.3092466741069466, 48.830050396435006], [2.309369225134111, 48.8301185034713], [2.309592199441528, 48.830243119665006], [2.3098017092623104, 48.830085585363065], [2.309426378812841, 48.82990887400049], [2.3093608347964256, 48.82989775786126], [2.309340404992336, 48.829893256320716]]], ""type"": ""Polygon""}";48.830055998739255, 2.309490150145145
3030;14;2082;240.87647666878127;62.456819065088354;"{""coordinates"": [[[2.3245847493097043, 48.829920451036735], [2.324761066566251, 48.8298766919272], [2.324678418993433, 48.82973131161668], [2.3244997152414117, 48.82977446174186], [2.324584661131951, 48.82992042265813], [2.3245847493097043, 48.829920451036735]]], ""type"": ""Polygon""}";48.82982564120133, 2.3246307978996184
675;20;101521;819.8099053958563;181.05321919189527;"{""coordinates"": [[[2.4121633988405238, 48.85189559361408], [2.4124410531548097, 48.85191878550146], [2.412418057702014, 48.851636423364404], [2.412318412049924, 48.85163747276813], [2.4123071583257416, 48.851517343492525], [2.412586491976476, 48.85150647863238], [2.412583872814236, 48.85146439778157], [2.4124007682915165, 48.85146768067523], [2.412398972022678, 48.851406418025874], [2.4122416529618973, 48.851442808268395], [2.4121633988405238, 48.85189559361408]]], ""type"": ""Polygon""}";48.85168665482271, 2.412320913291063
1752;16;355;100.02169878941794;40.04990751170971;"{""coordinates"": [[[2.276078890239682, 48.85643725814302], [2.2759603889192017, 48.85647369189205], [2.2760194659842443, 48.856558112403334], [2.2761378829203727, 48.85652266198565], [2.276136021300485, 48.85652029620297], [2.2761377555596636, 48.85651976258196], [2.276128820293785, 48.85650719305317], [2.276078890239682, 48.85643725814302]]], ""type"": ""Polygon""}";48.856497829154534, 2.276049662053769
1955;14;1588;92.53109295974379;39.477348025282076;"{""coordinates"": [[[2.3186270601518926, 48.832881168450825], [2.3185393493735997, 48.83293771060578], [2.3185946729905837, 48.83297523648281], [2.318587860239431, 48.83298022336821], [2.318616451434133, 48.83300292725074], [2.3186204258401144, 48.83300601405793], [2.3187231888583613, 48.832948119488236], [2.3187180648060397, 48.83294439567499], [2.318699696789924, 48.8329310450749], [2.3186798304742466, 48.832917780371034], [2.318667063242384, 48.83290878585763], [2.3186270601518926, 48.832881168450825]]], ""type"": ""Polygon""}";48.83294316165602, 2.3186298775670684
